row_number,Unnamed: 0_x,name,speech,session,id,Unnamed: 0_y,symbol,quarter,time,title,year
107,4313,Jochen E. Tilk,"[""It's fair to say, Mark, that we're trying to shift out of Penobsquis, that's the obvious goal, because that's higher cost tonnes for us, and then move over to Picadilly as the final outcome of that ramp up.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
108,4314,Mark F. Fracchia,"[""And that's correct. I mean our plan was originally and continues to be to eventually shift all our production to Picadilly from Penobsquis, and again the timing of that will depend on the actual timing of our ramp up, but we don't have anything definite. But there's a pretty good likelihood we're going to continue to operate Penobsquis, not just through this year but through at least part of next year.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
109,4315,Jochen E. Tilk,"[""And just to get one more step granted, we're moving two of our large mining machines now to the phase-ins in the coming weeks, which is another milestone at Picadilly to get to the next productive phase.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
110,4316,Mark F. Fracchia,"[""Correct. And that's going to be really a key milestone for us, because up to now all of our cutting in Picadilly has been in development mining, which means it's essentially been in salt. And so with the two mining machines in production rooms (23:41) are going to get a pretty good representation of our mining capability.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
111,4317,Christopher S. Parkinson,"[""Perfect. And kind of all in the same subject, it's been clear to obviously all of us that Brazil's started off a little bit lighter than expected as credit and FX have been problematic. Can you just comment on what you're hearing from your distributors, including Heringer, particularly any differences in region, crop type or farm size? Thank you.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
112,4318,Jochen E. Tilk,"[""Yeah. Absolutely. And thanks, you're pointing out Heringer yield, and by the way we expect that to be completed by the middle of August, and that plays an important role how we look forward in our Brazil strategy. And to the specifics on the question of region, Stephen, if you can say a few words?""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
113,4319,Stephen F. Dowdle,"[""Sure. Chris, during the first half, Brazil got off to a slower start, the imports were down about 20%. This was due – 2014 was a very strong year, and at the beginning of the year there were higher inventories carried over. And couple that with some of the economic uncertainties, you have the real that's trading at a 12-year low, you had soybean prices coming down, you had rural credit availability, a bit of a problem. So, all of these factors contributed to a slow start. What we're seeing right now is we're seeing and expecting a – not the same kind of decline in the second half, and we've got – we're seeing a very strong vessel line-up here in July and August."", ""This has been supported by higher soybean prices in real terms. It's also leading to the expectation of 3% to a 5% increase in soybean acres. And we are seeing some switching from full season corn, you talk about regional differences of what might be going on, and we are seeing in the south switching from full season corn to soy and then the Safrinha corn. And what this will mean is that as we get into the fourth quarter and even into the early part of the first quarter next year is that we should expect to see potash shipments continue to support that fertilizer for this Safrinha corn. So, all in all, our expectations for the total year on Brazil are about 30 million tonnes total NPK and about 8 million to 8.3 million tonnes of potash imports.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
114,4320,Christopher S. Parkinson,['Perfect. Thank you.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
115,4321,Operator,['The next question comes from Mark Connelly of CLSA. Please go ahead.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
116,4322,Mark W. Connelly,"[""Thank you. Just two things, I wonder, Jochen, when you came on board, you talked about looking at the mills and looking at downtime differently. I'm just curious now looking back, how much differently your system or individual mills are actually running? And then secondly if I could, we're hearing all sorts of different things about summer-fill, you said it's going well, other people have said it doesn't exist. So, maybe you could just put that in context?""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
117,4323,Jochen E. Tilk,"[""Thanks, Mark. Well, on the second question, you gave us quite a range there. Thanks for the first question and the reference to mills and getting our reliability up, and there's really two areas where that's relevant. One is in Potash, and the other one is in Phosphate, because phosphate has its challenges, had its challenges operationally, worked pretty hard on that, and actually have Paul DeKok here, who is our President of Phosphate, he can you give you a – actually some pretty good numbers."", ""But Potash first, one of the changes, and that's really coincidentally since I arrived, when you look at – we generally operate it at about 70%, 75% of our operating capacity. We're now running at 90% of that range, which is due to the industry to demand, but it's a very different operating scenario, because once you get over 90%, you're basically running pretty much at the capacity that you define to be. So that requires us to be very focused on availability and all of that, and we do have some pretty good programs that we are putting in place to work on that."", ""Mark, I don't know if you want add something to the specifics of mill availability and run rates?""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
118,4324,Mark F. Fracchia,"[""Yes, good morning. I think in addition to what's been said, we're continuously looking at our maintenance practices and so on to increase our availability at all of our operations. But I can say that generally speaking, we've had pretty good success, and really the main difference has been mentioned is that, in fact, we are running at an overall higher availability, and we are still taking maintenance shutdowns through the year."", ""However, we're also very careful to ensure that we're minimizing that shutdown time and yet being able to address all of the maintenance requirements that we have during those shutdown periods. There is always opportunity to improve maintenance at our facilities, and we continue to work hard on and diligently to improve our up-time, but certainly we've seen a much greater availability now than we've ever seen before.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
119,4325,Jochen E. Tilk,"['David Delaney, our Chief Operating Officer, has a comment.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
120,4326,G. David Delaney,"[""Mark, one more comment. When we realigned our operations in late 2013, our goal was to run our lowest cost operations at the highest rate, and we've done that and we made a goal, set a goal for 2014 and 2015, reducing our cost of goods by $20, between $15 and $20. And I know we've been aided by the Canadian dollar, but if you look at year-to-date, we're right at $105 full book compared to 2013 of about $136. So, about half of that decreases in FX, but the other half puts us in that range of between $15 and $20 of reducing our cost of goods.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
121,4327,Jochen E. Tilk,"[""So that's really on the Potash side is to run our operations at the highest rates because they run more efficiently and obviously at the lowest cost. I think we're quite successful doing that this year. Just a quick comment on Phosphate, because I think it's relevant, how we changed reliability in our mills in the phosphate area.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
122,4328,Paul E. DeKok,"[""That's great, Mr. Tilk. We've instituted an operational equipment excellence program, it's known as OEE, and we've seen a 15% improvement early on in the program. We're now heading over 20% improvement. So our mining rates and our mill capacity have been increased to probably more than expected throughout this year, and it's made up a lot of ground and is presently lowering our rock cost.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
123,4329,Jochen E. Tilk,"[""Excellent. Yeah, I know, great job guys down there in Aurora and White Springs. To your second question, Mark, we're in the spectrum, in the end of the spectrum where it's going well. We had very good success when it came out, and we're pretty much have our book full throughout October. So we certainly have a positive attitude toward the summer-fill. Stephen, if you want to add a few words?""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
124,4330,Stephen F. Dowdle,"[""And the other comment I would make is that, yes, there is – I can't confirm without reservation that summer-fill did exist, does exist. And the reason that we did get a good response to that was our customers perceive that there is good value in potash right now. And, yes, we do have headwinds, but the adjustment in potash prices was perceived to be fair and providing good value to the growers. And, I would extend that comment, not just to summer-fill and to North America, but I would extend that globally. And, I think that is also partly what's supporting this good demand in China, India and other countries around the world.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
125,4331,Mark W. Connelly,"['Very helpful, thank you.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
126,4332,Jochen E. Tilk,"['Thank you, Mark.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
127,4333,Operator,['The next question comes from Michael Piken of Cleveland Research. Please go ahead.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
128,4334,Michael L. Piken,"['Yeah, hi. I just wanted to shift gears and talk a little bit more about the nitrogen side, and just wanted to get your expectations for Chinese urea exports for the back half of the year, as well as kind of what your expectations are for Trinidad outlet?']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
129,4335,Jochen E. Tilk,"[""Yeah, thanks. Just introductory comment, and I'll turn it over to Stephen. As I said in my comments, relatively flat for the next quarter, not – no significant change from where we are right now is our general expectations. Now, regards to imports...""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
130,4336,Stephen F. Dowdle,"[""Well, there was a change in the export tax policy in China, and last year was a record year for Chinese urea exports, about 13.5 million tonnes. During the first half of this year, we've seen exports of about 6.7 million tonnes, which is a 62% increase year-over-year. We don't expect that growth rate to continue into the second half because we believe that with the export tax policy basically being flat for the 12 months of this year that the exports will be fairly evenly distributed across the year. And therefore, our expectation is that total urea exports will be similar. They could be slightly increased, but not – our expectation is not to see a quantum jump in China's urea exports this year like we saw last year.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
131,4337,Jochen E. Tilk,"['Thank you, Stephen. We also have Raef Sully here, our President, Nitrogen, so he just want to make a few comments as well.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
132,4338,Raef Sully,"[""Just on the Trinidad curtailments, we're expecting to see a total curtailments this year similar to last year. We don't expect to see that change the next three years. We have been in conversations with suppliers and government down there. We know that there are other fields coming on line in the next three years to five years. We expect to see similar amounts of curtailments for the next few years. What we are doing is adding – increasing the efficiency of the equipment we have there. We just went through a turnaround on our 03 plants, increased its efficiency, and we're considering increasing the efficiency of our remaining 01 and 02 plants as well as bringing them up to the same level as our other plants.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
133,4339,Michael L. Piken,"['Thanks, Raef.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
134,4340,Jochen E. Tilk,"['Thanks very much, Michael.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
135,4341,Operator,['The next question comes from Don Carson of Susquehanna Financial. Please go ahead.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
136,4342,Don D. Carson,"[""Thank you. I want to go back to the comment you just made about farmers around the world finding good value at current prices. Does that mean that to maintain current volumes in a lower crop price environment that really we can't – shouldn't expect much of improvement in pricing? And then just a clarification on North America. Your shipments were down sharply, can you comment at all about how much of the decline in North America was reduction in pipeline inventories versus what consumption came out at?""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
137,4343,Jochen E. Tilk,"[""Yeah. Thanks, Don. To your first point, I'll make a philosophical point, and then let Stephen get in. We do believe and we have seen in last year and year-over-year that the current price environment stimulates volume growth. I mean we certainly believe that's one of the reason why China has had such an increase in demand. We see it in other parts of the world. So, that's the statement that I think is reasonably well and supported by the last 12 months to 24 months. The statement does not provide an opportunity on price improvement, I think that would not be entirely one that we'd support because we do believe that as market conditions improve, there is some opportunity. So while the first one of the support of volume at current price levels is important, there is some upside opportunity down the road if and when market conditions improve. So that's kind of a general philosophical point. Stephen, I don't know if you want to add more in there.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
138,4344,Stephen F. Dowdle,"[""Yeah. With regards to the situation in North America and the inventory consumption. I mean, as you well know, it's always a very difficult – inventories are very difficult to quantify. But if you look at it on a fertilizer year basis, if you recall a year ago, the market, there was no inventory in the system. The pipeline was dry, and we actually took a price increase a year ago during the summer-fill, which is unusual, and that was because of demand in the market, the need to restock. And so we started this current fertilizer, or the year that we just finished here, very strong with those shipments, and as we came into the spring and with some of the weather issues that we had, some of the delayed planting issues that we had, some of the economic headwinds that we had, both here and around the world, I think the expectation was, is that we weren't going to do in the summer-fill this year what we did last year."", ""In other words that the prices were likely not going to go up, but there was I think an anticipation that there would be a reset in prices on the downside, and so when people have the expectations that prices are going to decline, they naturally want to focus on making sure that they end the year with as little inventory as possible, and start holding back on their shipments, and we certainly saw that in April, May, and June. And I think that was certainly part of the decline that we saw, and yes there still was a little carryover this year, and that was I think more a reflection of some of the delayed planting and the shorter application window. But certainly as these prices have reset, our customers now see the value in where prices are, and that's why we had a good response to our summer-fill program.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
139,4345,Don D. Carson,['Thank you.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
140,4346,Jochen E. Tilk,"['Thanks very much, Don.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
141,4347,Operator,['The next question comes from Adam Samuelson of Goldman Sachs. Please go ahead.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
142,4348,Adam Samuelson,"[""Yes, Thanks. Good afternoon, everyone. A question on market share, and I guess this is more of a Canpotex than PotashCorp specific. In Brazil, in the first half, on my calc, Canpotex increased its shipments to Brazil north of 20% year-over-year, or Latin America, which Brazil is the majority, while Brazilian imports were down 20% through June. And in that time period Brazilian pricing is – granular pricing is down $40 to $50. And I'm trying to think about how Canpotex has changed its priority on market share in Brazil or other markets today or how are things with that moving forward?""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
143,4349,Jochen E. Tilk,"[""Yeah. Thanks for that question and setting out the numbers there. Introductory comment, again and turning it over to Steve, but we've – two things. Obviously, we see some beginning of our Heringer relationship working out and how we will see that evolve when that transaction is completed, but that has some impact. The equally and perhaps even more important one is that Canpotex, and we in New Brunswick are focused on improving our infrastructure, improving our logistics, getting access to Brazil, and so that's now showing fruition. So it's a combination of our relationships with distributors in the country, plus the improved infrastructure and logistics of getting into the country. So the combination of both, which gave us access.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
144,4350,Stephen F. Dowdle,"['And the other comment I would add to that is that, during the first half, we did see some of our competitors have some supply issues, and that gave Canpotex some opportunities that I think are reflected in their shipments in the first half.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
145,4351,Jochen E. Tilk,"['Thanks, Adam.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
146,4352,Operator,['The next question comes from Jacob Bout of CIBC. Please go ahead.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
147,4353,Jacob Bout,"['I had a question on Rocanville, maybe you can provide us a bit of an update how the ramp up is going there, and then maybe talk a little bit about how you plan on managing that capacity as it ramps up, because that will be a lower cost capacity?']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
148,4354,Jochen E. Tilk,"[""Right. We'll start with the technical part first, and I'll turn over to Mark who can describe the status of the Rocanville ramp up.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
149,4355,Mark F. Fracchia,"[""Yes. The construction at the Rocanville on the expansion work is progressing well. The final phase of construction, which is the conversion of our number two headframe to production headframe is expected to be completed by mid next year, at which point we'll be in a position to begin ramping up the production from that facility. As far as balancing our operating capability, when Rocanville comes online, we have operating flexibility at each of our potash sites, and we're going to use that flexibility to continue to balance our operating capability to capitalize and optimize our margins on sales while managing costs. We want to make sure we continue to remain the low-cost producer, and so again we have that flexibility, and it would be too early right now to be more specific until we see just what demand looks like at that point.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
150,4356,Jochen E. Tilk,"[""Thank you, Mark. And this is really to Mark Connelly's question and David's and Mark's, our Mark's response a little bit earlier. This is really our philosophy in maximizing the value of our operations. It's a combination of their flexibility, the lowest cost portfolio that we can run at any time, and I think we've gotten very good at it and have shown that through our cost profile.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
151,4357,Operator,"['The next question comes from Ben Isaacson of Scotiabank. Please, go ahead.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
152,4358,Ben Isaacson,"[""Thank you for taking my question. Maybe another question on philosophy. Jochen, you've been in the role now for 13 months. Can you just – as you look back and reflect over the past year or so, can you just talk about how the year has developed versus your own exceptions coming into this role? Specifically with respect to the potash market itself and maybe also your personnel strategy for the company? Thanks.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
153,4359,Jochen E. Tilk,"[""Thank you, Ben. Two very deep-seated questions, but entirely appropriate of course. On Potash, I said that earlier, and when I joined this company – this great company and the team around me, I am – I looked at operating rates that we had traditionally of 70%, and we are now running closer to 90%. And I think the big – one of the surprise really is that the markets have changed. It's more demanding on operators, it demands more focus on reliable operations and how we deliver. It demands more sophistication, how we select our tonnes from our portfolio, how we create option values, how we maintain our flexibility."", ""And I do believe that's the market going forward. It's a market that requires you, one hand to look very carefully at your assets and how we run them most efficiently, and at the same time how we put together that portfolio of lowest cost tonnes. However, recognizing what our freight benefits, product benefits, access to markets and all these things because they determine at the end what the gross margin and the netbacks are in addition to operating cost."", ""To your second point on strategy, it really is a strategy that's consistent with that that we would – we want to position ourselves to be really the most efficient, the most flexible player in any type of market. We communicate our strategy, we communicate that with conviction what believe makes more sense. We're a strong believer in Canpotex, in its ability to move tonnes, in its infrastructure, in its logistics capabilities. And so, we're a big supporter of that and are very strong in those, how we communicate that."", ""At the same time, we ensure that we're positioned for any possible market, and we're set up and competent in that. So, strategically in any of our assets, in any of our nutrients, is that's what we're going to do.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
154,4360,Ben Isaacson,"['Great, thank you.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
155,4361,Jochen E. Tilk,"['Thank you so much, Ben.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
156,4362,Operator,['The next question comes from Joel Jackson of BMO Capital Markets. Please go ahead.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
157,4363,Joel D. Jackson,"['Hi, good afternoon. As you are sort of out there looking for an acquisition, I just wanted to know if that would increase the likelihood that you might sell other assets such as Phosphate, the ICL stake, the SQM stake. Sort of what your view is on that?', 'And, also, do you have more comfort level now in the corporate governance in SQM, maybe you can comment there?']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
158,4364,Jochen E. Tilk,"['Yeah, thanks. We – clearly, if we look at that – I mean those are opportunities to incorporate that in the financing structure. So, there is a possibility that we would do that specifically on equity investments. So, I would not exclude that.', ""In terms of SQM, we do have more confidence. I'd say very clearly that the steps that we're taking to make sure that governance was restored, were quite successful. We now have three members of our company as directors, who do a fantastic job. I think the board as it is now constituted is a great board. The chairman of the board and then the committee members are very strong on governance. So, we're actually very delighted about how far that has come in a positive way since the challenges. So, yes, much improved governance in SQM.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
159,4365,Joel D. Jackson,['Okay. Thank you.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
160,4366,Operator,['The next question comes from P.J. Juvekar of Citi. Please go ahead.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
161,4367,P.J. Juvekar,"[""Yes. Hi. You mentioned that your assets were running at 70% when you arrived, and today they're running at 90%. Is that a change in strategy? Is that a deliberate strategy which is different from prior years? This is more like mining strategy. Is that something we should expect from PotashCorp going forward?""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
162,4368,Jochen E. Tilk,"[""No. Just to be correct, it's a bit of an artifact of demand and aligning ourselves with demand. Prior to my arrival, and this is a coincidence, the market demand was such that our assets ran at 70% plus. And by the way, this pertains as well to other participants in the industry. Demand has improved, and as you may recall, 2014 was an exception with 65 million tonnes. It was 7 million tonnes above the prior year of 2013. So, everyone had to or everyone did contribute to an extra 7 million tonnes globally which led to that increased number. So, we see a very similar scenario this year. So, for last, for 2014 and year-to-date 2015, so a year and a half, this is the operating motive. So, it's not a strategic change. It's an artifact of the much more significant demand we saw from 2013 to 2014.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
163,4369,P.J. Juvekar,['Thank you.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
164,4370,Operator,['The next question comes from Steve Byrne of Bank of America Merrill Lynch. Please go ahead.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
165,4371,Steve Byrne,"['Hi. When you think about the longer term opportunity in Potash and specifically that incremental capacity that could come on stream in Saskatchewan, do you see opportunities for Canpotex to move those tonnes into new markets where you might have freight rate advantages or speed of delivery advantages other than just price?']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
166,4372,Jochen E. Tilk,"[""Yeah. I do think if I understand your question, right, I do believe that infrastructure and warehousing, handling, logistics is such a big factor. And we saw it – and two very good examples, domestically for PotashCorp, we really see how our strategy of having access to warehouses, our ability to move product is paying off. And we're building – we're currently constructing a 125,000 tonne warehouse in Hammond, near Chicago. We already have a railroad yard or access to a railroad yard, and this hub will really help us to move product reliably and quickly."", ""The fertilizer industry and the nutrient industry needs product quickly. It's a short season, and it's getting shorter. I mean product moves in a week, and suppliers and distributors have to respond to that."", ""Internationally, to your original question, I see exactly the same benefits. We added additional railcars to the Canpotex fleet, we're constantly looking at port access, the opportunity of port expansions and how we improve logistics. And that's what I see as part of the future. And some of the benefits we're now seeing in Brazil, to an earlier question. So I do see that as an opportunity where freight advantages, improved logistics are one of the ways of differentiating in a competitive environment.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
167,4373,Steve Byrne,"['And those share gains, is it fair to say you see more opportunity in the export market or in the North American market?']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
168,4374,Jochen E. Tilk,"[""Well – the North American market is a more mature market, there's no question about it. So, but logistics still play an important role. In the export markets of course we got new emerging markets, and India being one of them, and even Africa is a very, very new market. So, from a long-term perspective, certainly from a growth and development perspective, the offshore market provides tremendous opportunity, and the domestic market requires us to get better and better every day, and then with that one is continuous improvement and always stay on top of what our customers need.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
169,4375,Steve Byrne,['Okay. Thank you.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
170,4376,Jochen E. Tilk,['Thank you.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
171,4377,Operator,['The next question comes from Steve Hansen of Raymond James. Please go ahead.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
172,4378,Steve Hansen,"['Yes, good morning guys. Just a question on the pricing landscape and your more conservative view at the back half of the year. Just was hoping you could provide some color around your expectations for the price increases that Canpotex has been looking for in Southeast Asia and Brazil, and as a derivative, what kind of increases you might have built in your back half estimates, if any at all? Thanks.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
173,4379,Jochen E. Tilk,"[""Yeah, thanks for the question. But we don't talk about price increases specifically. We talk about trends, and we've covered that, but unfortunately we can't give you any specific numbers on that one.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
174,4380,Denita C. Stann,"[""We'll have time for just one more question, Brock. Thank you.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
175,4381,Operator,['Thank you. The last question comes from Matthew Korn of Barclays. Please go ahead.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
176,4382,Matthew J. Korn,"[""Thanks, everyone. I'll try to finish up strong here. So, for the last couple of years we've seen the Chinese kind of draw line under the nitrogen netbacks that they claim that they will accept, and that seemed really to help hold up the floor for global prices even as the exports clearly flow. So, first, do you think this has been a major factor for your pricing? Second, does this keep happening? And last, if you were to put down a bet on whether Chinese energy costs and manufacturing costs for N, P and K too really, increase or decrease over the next one year to three years, what side would you take?""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
177,4383,Jochen E. Tilk,"[""Thanks, Matt. I'll turn that to Stephen for any equally strong finish.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
178,4384,Stephen F. Dowdle,"[""Well, yes, the Chinese have tried to draw a line, and whether they're going to be successful or not, I think if you watch this India urea tender that the results just came out today. How that – those supplies come in will be a good indication of whether drawing a line in the sand is successful or not, because to be successful in this India tender, supplies out of China would have to come in below the line that they drew in the sand. So, time will tell."", ""On your question about energy prices in China, over the next three years, if I'm a betting man, I would bet that they're going to increase rather than decrease.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
179,4385,Denita C. Stann,"['Thank you very much everyone for your time today. If you have any further questions, please do not hesitate to give us a call at the office. Take care.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
180,4386,Operator,"['Ladies and gentlemen, this concludes the conference call for today. Thank you for participating. Please disconnect your lines.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
